Date et heure de comptage,Date et heure de comptage,Débit horaire,Taux d'occupation,filename,Jour de la semaine_0,Jour de la semaine_1,Jour de la semaine_2,Jour de la semaine_3,Jour de la semaine_4,Jour de la semaine_5,Jour de la semaine_6,Date,Jour férié,Vacances scolaires,Durée avant les prochaines vacances scolaires,humidity,tempC,visibility,cloudcover,precipMM
2021-11-01 23:00:00,2021-11-01 23:00:00,730.0,11.04056,champs-elysees.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 01:00:00,,,,,
2021-11-02 00:00:00,2021-11-02 00:00:00,569.0,9.05111,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,46 days 00:00:00,,,,,
2021-11-02 01:00:00,2021-11-02 01:00:00,697.0,18.65556,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 23:00:00,,,,,
2021-11-02 02:00:00,2021-11-02 02:00:00,637.0,13.30278,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 22:00:00,,,,,
2021-11-02 03:00:00,2021-11-02 03:00:00,973.0,38.66945,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 21:00:00,,,,,
2021-11-02 04:00:00,2021-11-02 04:00:00,171.0,2.185,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 20:00:00,,,,,
2021-11-02 05:00:00,2021-11-02 05:00:00,371.0,7.01334,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 19:00:00,,,,,
2021-11-02 06:00:00,2021-11-02 06:00:00,532.0,19.6,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 18:00:00,,,,,
2021-11-02 07:00:00,2021-11-02 07:00:00,659.0,7.26778,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 17:00:00,,,,,
2021-11-02 08:00:00,2021-11-02 08:00:00,1041.0,12.38333,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 16:00:00,,,,,
2021-11-02 09:00:00,2021-11-02 09:00:00,1298.0,32.46556,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 15:00:00,,,,,
2021-11-02 10:00:00,2021-11-02 10:00:00,1309.0,30.51056,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 14:00:00,,,,,
2021-11-02 11:00:00,2021-11-02 11:00:00,1285.0,56.54833,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 13:00:00,,,,,
2021-11-02 12:00:00,2021-11-02 12:00:00,1254.0,51.59833,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 12:00:00,,,,,
2021-11-02 13:00:00,2021-11-02 13:00:00,1190.0,50.99667,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 11:00:00,,,,,
2021-11-02 14:00:00,2021-11-02 14:00:00,927.0,70.71278,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 10:00:00,,,,,
2021-11-02 15:00:00,2021-11-02 15:00:00,879.0,72.09667,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 09:00:00,,,,,
2021-11-02 16:00:00,2021-11-02 16:00:00,1103.0,42.42,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 08:00:00,,,,,
2021-11-02 17:00:00,2021-11-02 17:00:00,1045.0,47.99722,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 07:00:00,,,,,
2021-11-02 18:00:00,2021-11-02 18:00:00,1185.0,35.50333,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 06:00:00,,,,,
2021-11-02 19:00:00,2021-11-02 19:00:00,1197.0,31.96111,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 05:00:00,,,,,
2021-11-02 20:00:00,2021-11-02 20:00:00,1166.0,25.90556,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 04:00:00,,,,,
2021-11-02 21:00:00,2021-11-02 21:00:00,1056.0,19.07833,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 03:00:00,,,,,
2021-11-02 22:00:00,2021-11-02 22:00:00,838.0,15.42111,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 02:00:00,,,,,
2021-11-02 23:00:00,2021-11-02 23:00:00,792.0,16.78833,champs-elysees.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 01:00:00,,,,,
2021-11-03 00:00:00,2021-11-03 00:00:00,964.0,22.04389,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,45 days 00:00:00,,,,,
2021-11-03 01:00:00,2021-11-03 01:00:00,796.0,25.82889,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 23:00:00,,,,,
2021-11-03 02:00:00,2021-11-03 02:00:00,591.0,14.52056,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 22:00:00,,,,,
2021-11-03 03:00:00,2021-11-03 03:00:00,438.0,12.32833,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 21:00:00,,,,,
2021-11-03 04:00:00,2021-11-03 04:00:00,275.0,7.67611,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 20:00:00,,,,,
2021-11-03 05:00:00,2021-11-03 05:00:00,318.0,12.37778,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 19:00:00,,,,,
2021-11-03 06:00:00,2021-11-03 06:00:00,401.0,6.64555,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 18:00:00,,,,,
2021-11-03 07:00:00,2021-11-03 07:00:00,708.0,8.12111,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 17:00:00,,,,,
2021-11-03 08:00:00,2021-11-03 08:00:00,1135.0,12.43611,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 16:00:00,,,,,
2021-11-03 09:00:00,2021-11-03 09:00:00,1312.0,18.91111,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 15:00:00,,,,,
2021-11-03 10:00:00,2021-11-03 10:00:00,1337.0,27.75556,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 14:00:00,,,,,
2021-11-03 11:00:00,2021-11-03 11:00:00,1151.0,26.845,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 13:00:00,,,,,
2021-11-03 12:00:00,2021-11-03 12:00:00,1222.0,33.59056,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 12:00:00,,,,,
2021-11-03 13:00:00,2021-11-03 13:00:00,1115.0,46.065,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 11:00:00,,,,,
2021-11-03 14:00:00,2021-11-03 14:00:00,1048.0,50.29778,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 10:00:00,,,,,
2021-11-03 15:00:00,2021-11-03 15:00:00,1112.0,37.57,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 09:00:00,,,,,
2021-11-03 16:00:00,2021-11-03 16:00:00,1184.0,39.62833,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 08:00:00,,,,,
2021-11-03 17:00:00,2021-11-03 17:00:00,1235.0,35.13111,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 07:00:00,,,,,
2021-11-03 18:00:00,2021-11-03 18:00:00,1212.0,31.86889,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 06:00:00,,,,,
2021-11-03 19:00:00,2021-11-03 19:00:00,1064.0,40.67223,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 05:00:00,,,,,
2021-11-03 20:00:00,2021-11-03 20:00:00,1316.0,31.19222,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 04:00:00,,,,,
2021-11-03 21:00:00,2021-11-03 21:00:00,1203.0,26.24278,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 03:00:00,,,,,
2021-11-03 22:00:00,2021-11-03 22:00:00,814.0,17.30667,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 02:00:00,,,,,
2021-11-03 23:00:00,2021-11-03 23:00:00,782.0,16.10333,champs-elysees.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 01:00:00,,,,,
2021-11-04 00:00:00,2021-11-04 00:00:00,775.0,14.39333,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,44 days 00:00:00,,,,,
2021-11-04 01:00:00,2021-11-04 01:00:00,787.0,12.09889,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 23:00:00,,,,,
2021-11-04 02:00:00,2021-11-04 02:00:00,473.0,6.29889,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 22:00:00,,,,,
2021-11-04 03:00:00,2021-11-04 03:00:00,355.0,5.01334,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 21:00:00,,,,,
2021-11-04 04:00:00,2021-11-04 04:00:00,273.0,3.49334,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 20:00:00,,,,,
2021-11-04 05:00:00,2021-11-04 05:00:00,280.0,3.42389,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 19:00:00,,,,,
2021-11-04 06:00:00,2021-11-04 06:00:00,357.0,3.96334,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 18:00:00,,,,,
2021-11-04 07:00:00,2021-11-04 07:00:00,704.0,9.15889,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 17:00:00,,,,,
2021-11-04 08:00:00,2021-11-04 08:00:00,1013.0,11.26278,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 16:00:00,,,,,
2021-11-04 09:00:00,2021-11-04 09:00:00,1236.0,14.98667,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 15:00:00,,,,,
2021-11-04 10:00:00,2021-11-04 10:00:00,1288.0,17.59445,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 14:00:00,,,,,
2021-11-04 11:00:00,2021-11-04 11:00:00,1171.0,20.52167,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 13:00:00,,,,,
2021-11-04 12:00:00,2021-11-04 12:00:00,1136.0,38.72389,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 12:00:00,,,,,
2021-11-04 13:00:00,2021-11-04 13:00:00,1289.0,39.195,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 11:00:00,,,,,
2021-11-04 14:00:00,2021-11-04 14:00:00,1229.0,50.80833,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 10:00:00,,,,,
2021-11-04 15:00:00,2021-11-04 15:00:00,1352.0,51.14945,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 09:00:00,,,,,
2021-11-04 16:00:00,2021-11-04 16:00:00,1439.0,46.12667,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 08:00:00,,,,,
2021-11-04 17:00:00,2021-11-04 17:00:00,1320.0,45.28389,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 07:00:00,,,,,
2021-11-04 18:00:00,2021-11-04 18:00:00,1283.0,38.62556,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 06:00:00,,,,,
2021-11-04 19:00:00,2021-11-04 19:00:00,1115.0,28.22222,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 05:00:00,,,,,
2021-11-04 20:00:00,2021-11-04 20:00:00,960.0,22.61611,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 04:00:00,,,,,
2021-11-04 21:00:00,2021-11-04 21:00:00,939.0,19.89611,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 03:00:00,,,,,
2021-11-04 22:00:00,2021-11-04 22:00:00,823.0,20.20945,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 02:00:00,,,,,
2021-11-04 23:00:00,2021-11-04 23:00:00,801.0,14.29889,champs-elysees.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 01:00:00,,,,,
2021-11-05 00:00:00,2021-11-05 00:00:00,778.0,12.64278,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,43 days 00:00:00,,,,,
2021-11-05 01:00:00,2021-11-05 01:00:00,735.0,10.10722,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 23:00:00,,,,,
2021-11-05 02:00:00,2021-11-05 02:00:00,608.0,7.72167,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 22:00:00,,,,,
2021-11-05 03:00:00,2021-11-05 03:00:00,517.0,7.64945,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 21:00:00,,,,,
2021-11-05 04:00:00,2021-11-05 04:00:00,371.0,4.82889,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 20:00:00,,,,,
2021-11-05 05:00:00,2021-11-05 05:00:00,308.0,3.67833,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 19:00:00,,,,,
2021-11-05 06:00:00,2021-11-05 06:00:00,383.0,5.16833,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 18:00:00,,,,,
2021-11-05 07:00:00,2021-11-05 07:00:00,715.0,7.985,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 17:00:00,,,,,
2021-11-05 08:00:00,2021-11-05 08:00:00,1009.0,11.66611,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 16:00:00,,,,,
2021-11-05 09:00:00,2021-11-05 09:00:00,1181.0,15.73722,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 15:00:00,,,,,
2021-11-05 10:00:00,2021-11-05 10:00:00,1178.0,17.81445,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 14:00:00,,,,,
2021-11-05 11:00:00,2021-11-05 11:00:00,1189.0,23.47667,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 13:00:00,,,,,
2021-11-05 12:00:00,2021-11-05 12:00:00,1037.0,38.20833,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 12:00:00,,,,,
2021-11-05 13:00:00,2021-11-05 13:00:00,1140.0,41.30556,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 11:00:00,,,,,
2021-11-05 14:00:00,2021-11-05 14:00:00,1034.0,40.48389,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 10:00:00,,,,,
2021-11-05 15:00:00,2021-11-05 15:00:00,1150.0,31.23556,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 09:00:00,,,,,
2021-11-05 16:00:00,2021-11-05 16:00:00,1215.0,32.33889,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 08:00:00,,,,,
2021-11-05 17:00:00,2021-11-05 17:00:00,1206.0,36.725,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 07:00:00,,,,,
2021-11-05 18:00:00,2021-11-05 18:00:00,1211.0,30.18333,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 06:00:00,,,,,
2021-11-05 19:00:00,2021-11-05 19:00:00,1218.0,41.94944,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 05:00:00,,,,,
2021-11-05 20:00:00,2021-11-05 20:00:00,1273.0,34.03945,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 04:00:00,,,,,
2021-11-05 21:00:00,2021-11-05 21:00:00,1215.0,25.87555,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 03:00:00,,,,,
2021-11-05 22:00:00,2021-11-05 22:00:00,1117.0,23.68,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 02:00:00,,,,,
2021-11-05 23:00:00,2021-11-05 23:00:00,1213.0,27.43167,champs-elysees.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 01:00:00,,,,,
2021-11-06 00:00:00,2021-11-06 00:00:00,1187.0,22.85278,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,42 days 00:00:00,,,,,
2021-11-06 01:00:00,2021-11-06 01:00:00,1263.0,25.09222,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 23:00:00,,,,,
2021-11-06 02:00:00,2021-11-06 02:00:00,1105.0,20.82889,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 22:00:00,,,,,
2021-11-06 03:00:00,2021-11-06 03:00:00,909.0,17.84445,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 21:00:00,,,,,
2021-11-06 04:00:00,2021-11-06 04:00:00,711.0,8.53666,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 20:00:00,,,,,
2021-11-06 05:00:00,2021-11-06 05:00:00,1408.0,12.06056,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 19:00:00,,,,,
2021-11-06 06:00:00,2021-11-06 06:00:00,466.0,6.52333,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 18:00:00,,,,,
2021-11-06 07:00:00,2021-11-06 07:00:00,435.0,5.28667,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 17:00:00,,,,,
2021-11-06 08:00:00,2021-11-06 08:00:00,502.0,6.06945,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 16:00:00,,,,,
2021-11-06 09:00:00,2021-11-06 09:00:00,999.0,13.64834,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 15:00:00,,,,,
2021-11-06 10:00:00,2021-11-06 10:00:00,847.0,14.115,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 14:00:00,,,,,
2021-11-06 11:00:00,2021-11-06 11:00:00,963.0,17.72889,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 13:00:00,,,,,
2021-11-06 12:00:00,2021-11-06 12:00:00,1108.0,28.46556,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 12:00:00,,,,,
2021-11-06 13:00:00,2021-11-06 13:00:00,1339.0,47.59611,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 11:00:00,,,,,
2021-11-06 14:00:00,2021-11-06 14:00:00,1122.0,43.33167,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 10:00:00,,,,,
2021-11-06 15:00:00,2021-11-06 15:00:00,1168.0,33.70778,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 09:00:00,,,,,
2021-11-06 16:00:00,2021-11-06 16:00:00,1253.0,33.64333,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 08:00:00,,,,,
2021-11-06 17:00:00,2021-11-06 17:00:00,1254.0,36.94778,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 07:00:00,,,,,
2021-11-06 18:00:00,2021-11-06 18:00:00,1144.0,30.66945,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 06:00:00,,,,,
2021-11-06 19:00:00,2021-11-06 19:00:00,1111.0,29.21722,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 05:00:00,,,,,
2021-11-06 20:00:00,2021-11-06 20:00:00,1286.0,36.27111,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 04:00:00,,,,,
2021-11-06 21:00:00,2021-11-06 21:00:00,1367.0,34.89111,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 03:00:00,,,,,
2021-11-06 22:00:00,2021-11-06 22:00:00,1284.0,32.81611,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 02:00:00,,,,,
2021-11-06 23:00:00,2021-11-06 23:00:00,1192.0,36.4,champs-elysees.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 01:00:00,,,,,
2021-11-07 00:00:00,2021-11-07 00:00:00,1297.0,33.75111,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,41 days 00:00:00,,,,,
2021-11-07 01:00:00,2021-11-07 01:00:00,1302.0,28.37278,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 23:00:00,,,,,
2021-11-07 02:00:00,2021-11-07 02:00:00,1176.0,27.87167,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 22:00:00,,,,,
2021-11-07 03:00:00,2021-11-07 03:00:00,1090.0,21.23111,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 21:00:00,,,,,
2021-11-07 04:00:00,2021-11-07 04:00:00,1123.0,27.535,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 20:00:00,,,,,
2021-11-07 05:00:00,2021-11-07 05:00:00,963.0,37.525,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 19:00:00,,,,,
2021-11-07 06:00:00,2021-11-07 06:00:00,921.0,29.64611,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 18:00:00,,,,,
2021-11-07 07:00:00,2021-11-07 07:00:00,424.0,4.93722,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 17:00:00,,,,,
2021-11-07 08:00:00,2021-11-07 08:00:00,363.0,4.12889,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 16:00:00,,,,,
2021-11-07 09:00:00,2021-11-07 09:00:00,439.0,4.97556,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 15:00:00,,,,,
2021-11-07 10:00:00,2021-11-07 10:00:00,598.0,8.43722,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 14:00:00,,,,,
2021-11-07 11:00:00,2021-11-07 11:00:00,695.0,11.09223,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 13:00:00,,,,,
2021-11-07 12:00:00,2021-11-07 12:00:00,837.0,17.99667,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 12:00:00,,,,,
2021-11-07 13:00:00,2021-11-07 13:00:00,866.0,20.78333,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 11:00:00,,,,,
2021-11-07 14:00:00,2021-11-07 14:00:00,963.0,28.26278,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 10:00:00,,,,,
2021-11-07 15:00:00,2021-11-07 15:00:00,1049.0,26.33611,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 09:00:00,,,,,
2021-11-07 16:00:00,2021-11-07 16:00:00,992.0,23.85,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 08:00:00,,,,,
2021-11-07 17:00:00,2021-11-07 17:00:00,1052.0,31.78,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 07:00:00,,,,,
2021-11-07 18:00:00,2021-11-07 18:00:00,1057.0,28.76222,champs-elysees.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 06:00:00,,,,,
