Date et heure de comptage,Date et heure de comptage,Débit horaire,Taux d'occupation,filename,Jour de la semaine_0,Jour de la semaine_1,Jour de la semaine_2,Jour de la semaine_3,Jour de la semaine_4,Jour de la semaine_5,Jour de la semaine_6,Date,Jour férié,Vacances scolaires,Durée avant les prochaines vacances scolaires,humidity,tempC,visibility,cloudcover,precipMM
2021-11-01 16:00:00,2021-11-01 16:00:00,621.0,4.42722,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 08:00:00,,,,,
2021-11-01 17:00:00,2021-11-01 17:00:00,635.0,5.09556,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 07:00:00,,,,,
2021-11-01 18:00:00,2021-11-01 18:00:00,614.0,4.73,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 06:00:00,,,,,
2021-11-01 19:00:00,2021-11-01 19:00:00,649.0,5.69556,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 05:00:00,,,,,
2021-11-01 20:00:00,2021-11-01 20:00:00,589.0,4.00667,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 04:00:00,,,,,
2021-11-01 21:00:00,2021-11-01 21:00:00,546.0,3.43222,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 03:00:00,,,,,
2021-11-01 22:00:00,2021-11-01 22:00:00,516.0,3.18666,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 02:00:00,,,,,
2021-11-01 23:00:00,2021-11-01 23:00:00,371.0,2.40278,convention.csv,1,0,0,0,0,0,0,2021-11-01,True,True,46 days 01:00:00,,,,,
2021-11-02 00:00:00,2021-11-02 00:00:00,236.0,1.66333,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,46 days 00:00:00,,,,,
2021-11-02 01:00:00,2021-11-02 01:00:00,215.0,1.855,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 23:00:00,,,,,
2021-11-02 02:00:00,2021-11-02 02:00:00,135.0,0.79389,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 22:00:00,,,,,
2021-11-02 03:00:00,2021-11-02 03:00:00,68.0,0.42611,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 21:00:00,,,,,
2021-11-02 04:00:00,2021-11-02 04:00:00,64.0,0.33556,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 20:00:00,,,,,
2021-11-02 05:00:00,2021-11-02 05:00:00,67.0,0.31222,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 19:00:00,,,,,
2021-11-02 06:00:00,2021-11-02 06:00:00,147.0,0.98945,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 18:00:00,,,,,
2021-11-02 07:00:00,2021-11-02 07:00:00,277.0,2.15111,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 17:00:00,,,,,
2021-11-02 08:00:00,2021-11-02 08:00:00,507.0,3.26167,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 16:00:00,,,,,
2021-11-02 09:00:00,2021-11-02 09:00:00,618.0,4.37444,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 15:00:00,,,,,
2021-11-02 10:00:00,2021-11-02 10:00:00,696.0,5.33889,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 14:00:00,,,,,
2021-11-02 11:00:00,2021-11-02 11:00:00,627.0,4.72334,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 13:00:00,,,,,
2021-11-02 12:00:00,2021-11-02 12:00:00,691.0,4.95945,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 12:00:00,,,,,
2021-11-02 13:00:00,2021-11-02 13:00:00,689.0,4.14444,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 11:00:00,,,,,
2021-11-02 14:00:00,2021-11-02 14:00:00,758.0,4.64334,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 10:00:00,,,,,
2021-11-02 15:00:00,2021-11-02 15:00:00,711.0,5.29389,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 09:00:00,,,,,
2021-11-02 16:00:00,2021-11-02 16:00:00,678.0,5.06889,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 08:00:00,,,,,
2021-11-02 17:00:00,2021-11-02 17:00:00,729.0,5.90334,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 07:00:00,,,,,
2021-11-02 18:00:00,2021-11-02 18:00:00,1007.0,15.17222,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 06:00:00,,,,,
2021-11-02 19:00:00,2021-11-02 19:00:00,1062.0,16.38556,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 05:00:00,,,,,
2021-11-02 20:00:00,2021-11-02 20:00:00,999.0,7.81945,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 04:00:00,,,,,
2021-11-02 21:00:00,2021-11-02 21:00:00,621.0,3.825,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 03:00:00,,,,,
2021-11-02 22:00:00,2021-11-02 22:00:00,503.0,2.81333,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 02:00:00,,,,,
2021-11-02 23:00:00,2021-11-02 23:00:00,445.0,3.05333,convention.csv,0,1,0,0,0,0,0,2021-11-02,False,True,45 days 01:00:00,,,,,
2021-11-03 00:00:00,2021-11-03 00:00:00,337.0,2.37722,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,45 days 00:00:00,,,,,
2021-11-03 01:00:00,2021-11-03 01:00:00,275.0,2.35889,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 23:00:00,,,,,
2021-11-03 02:00:00,2021-11-03 02:00:00,148.0,0.92167,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 22:00:00,,,,,
2021-11-03 03:00:00,2021-11-03 03:00:00,96.0,0.61111,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 21:00:00,,,,,
2021-11-03 04:00:00,2021-11-03 04:00:00,70.0,0.44556,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 20:00:00,,,,,
2021-11-03 05:00:00,2021-11-03 05:00:00,71.0,0.39778,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 19:00:00,,,,,
2021-11-03 06:00:00,2021-11-03 06:00:00,143.0,0.82778,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 18:00:00,,,,,
2021-11-03 07:00:00,2021-11-03 07:00:00,269.0,2.10389,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 17:00:00,,,,,
2021-11-03 08:00:00,2021-11-03 08:00:00,460.0,3.80056,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 16:00:00,,,,,
2021-11-03 09:00:00,2021-11-03 09:00:00,760.0,5.99167,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 15:00:00,,,,,
2021-11-03 10:00:00,2021-11-03 10:00:00,720.0,6.84333,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 14:00:00,,,,,
2021-11-03 11:00:00,2021-11-03 11:00:00,693.0,5.40167,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 13:00:00,,,,,
2021-11-03 12:00:00,2021-11-03 12:00:00,684.0,5.56722,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 12:00:00,,,,,
2021-11-03 13:00:00,2021-11-03 13:00:00,729.0,4.685,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 11:00:00,,,,,
2021-11-03 14:00:00,2021-11-03 14:00:00,782.0,5.55834,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 10:00:00,,,,,
2021-11-03 15:00:00,2021-11-03 15:00:00,760.0,5.26056,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 09:00:00,,,,,
2021-11-03 16:00:00,2021-11-03 16:00:00,693.0,4.67389,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 08:00:00,,,,,
2021-11-03 17:00:00,2021-11-03 17:00:00,853.0,8.68278,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 07:00:00,,,,,
2021-11-03 18:00:00,2021-11-03 18:00:00,998.0,23.42222,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 06:00:00,,,,,
2021-11-03 19:00:00,2021-11-03 19:00:00,996.0,21.12223,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 05:00:00,,,,,
2021-11-03 20:00:00,2021-11-03 20:00:00,1085.0,19.12833,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 04:00:00,,,,,
2021-11-03 21:00:00,2021-11-03 21:00:00,760.0,5.79667,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 03:00:00,,,,,
2021-11-03 22:00:00,2021-11-03 22:00:00,508.0,3.15611,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 02:00:00,,,,,
2021-11-03 23:00:00,2021-11-03 23:00:00,346.0,1.67944,convention.csv,0,0,1,0,0,0,0,2021-11-03,False,True,44 days 01:00:00,,,,,
2021-11-04 00:00:00,2021-11-04 00:00:00,420.0,2.435,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,44 days 00:00:00,,,,,
2021-11-04 01:00:00,2021-11-04 01:00:00,256.0,1.435,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 23:00:00,,,,,
2021-11-04 02:00:00,2021-11-04 02:00:00,153.0,0.76111,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 22:00:00,,,,,
2021-11-04 03:00:00,2021-11-04 03:00:00,121.0,0.75222,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 21:00:00,,,,,
2021-11-04 04:00:00,2021-11-04 04:00:00,92.0,0.655,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 20:00:00,,,,,
2021-11-04 05:00:00,2021-11-04 05:00:00,73.0,0.40889,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 19:00:00,,,,,
2021-11-04 06:00:00,2021-11-04 06:00:00,157.0,0.95556,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 18:00:00,,,,,
2021-11-04 07:00:00,2021-11-04 07:00:00,275.0,2.22333,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 17:00:00,,,,,
2021-11-04 08:00:00,2021-11-04 08:00:00,514.0,3.78944,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 16:00:00,,,,,
2021-11-04 09:00:00,2021-11-04 09:00:00,722.0,10.78611,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 15:00:00,,,,,
2021-11-04 10:00:00,2021-11-04 10:00:00,663.0,4.95611,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 14:00:00,,,,,
2021-11-04 11:00:00,2021-11-04 11:00:00,781.0,6.065,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 13:00:00,,,,,
2021-11-04 12:00:00,2021-11-04 12:00:00,834.0,5.59111,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 12:00:00,,,,,
2021-11-04 13:00:00,2021-11-04 13:00:00,780.0,5.27056,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 11:00:00,,,,,
2021-11-04 14:00:00,2021-11-04 14:00:00,786.0,5.88778,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 10:00:00,,,,,
2021-11-04 15:00:00,2021-11-04 15:00:00,761.0,5.61445,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 09:00:00,,,,,
2021-11-04 16:00:00,2021-11-04 16:00:00,739.0,6.27722,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 08:00:00,,,,,
2021-11-04 17:00:00,2021-11-04 17:00:00,802.0,7.52167,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 07:00:00,,,,,
2021-11-04 18:00:00,2021-11-04 18:00:00,788.0,27.85834,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 06:00:00,,,,,
2021-11-04 19:00:00,2021-11-04 19:00:00,997.0,23.65,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 05:00:00,,,,,
2021-11-04 20:00:00,2021-11-04 20:00:00,977.0,19.23667,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 04:00:00,,,,,
2021-11-04 21:00:00,2021-11-04 21:00:00,797.0,7.55112,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 03:00:00,,,,,
2021-11-04 22:00:00,2021-11-04 22:00:00,498.0,2.98667,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 02:00:00,,,,,
2021-11-04 23:00:00,2021-11-04 23:00:00,450.0,2.68278,convention.csv,0,0,0,1,0,0,0,2021-11-04,False,True,43 days 01:00:00,,,,,
2021-11-05 00:00:00,2021-11-05 00:00:00,395.0,2.40722,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,43 days 00:00:00,,,,,
2021-11-05 01:00:00,2021-11-05 01:00:00,321.0,2.47167,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 23:00:00,,,,,
2021-11-05 02:00:00,2021-11-05 02:00:00,206.0,1.09278,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 22:00:00,,,,,
2021-11-05 03:00:00,2021-11-05 03:00:00,135.0,0.79778,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 21:00:00,,,,,
2021-11-05 04:00:00,2021-11-05 04:00:00,98.0,0.66445,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 20:00:00,,,,,
2021-11-05 05:00:00,2021-11-05 05:00:00,74.0,0.44556,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 19:00:00,,,,,
2021-11-05 06:00:00,2021-11-05 06:00:00,169.0,1.03556,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 18:00:00,,,,,
2021-11-05 07:00:00,2021-11-05 07:00:00,269.0,2.22222,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 17:00:00,,,,,
2021-11-05 08:00:00,2021-11-05 08:00:00,490.0,3.64056,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 16:00:00,,,,,
2021-11-05 09:00:00,2021-11-05 09:00:00,650.0,5.20889,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 15:00:00,,,,,
2021-11-05 10:00:00,2021-11-05 10:00:00,660.0,4.18667,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 14:00:00,,,,,
2021-11-05 11:00:00,2021-11-05 11:00:00,695.0,3.58667,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 13:00:00,,,,,
2021-11-05 12:00:00,2021-11-05 12:00:00,738.0,4.75833,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 12:00:00,,,,,
2021-11-05 13:00:00,2021-11-05 13:00:00,860.0,6.03889,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 11:00:00,,,,,
2021-11-05 14:00:00,2021-11-05 14:00:00,922.0,13.22778,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 10:00:00,,,,,
2021-11-05 15:00:00,2021-11-05 15:00:00,786.0,5.40445,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 09:00:00,,,,,
2021-11-05 16:00:00,2021-11-05 16:00:00,828.0,7.20833,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 08:00:00,,,,,
2021-11-05 17:00:00,2021-11-05 17:00:00,941.0,9.83889,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 07:00:00,,,,,
2021-11-05 18:00:00,2021-11-05 18:00:00,900.0,9.61722,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 06:00:00,,,,,
2021-11-05 19:00:00,2021-11-05 19:00:00,1013.0,13.27445,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 05:00:00,,,,,
2021-11-05 20:00:00,2021-11-05 20:00:00,930.0,12.74944,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 04:00:00,,,,,
2021-11-05 21:00:00,2021-11-05 21:00:00,864.0,5.99833,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 03:00:00,,,,,
2021-11-05 22:00:00,2021-11-05 22:00:00,554.0,3.35334,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 02:00:00,,,,,
2021-11-05 23:00:00,2021-11-05 23:00:00,428.0,2.28723,convention.csv,0,0,0,0,1,0,0,2021-11-05,False,True,42 days 01:00:00,,,,,
2021-11-06 00:00:00,2021-11-06 00:00:00,430.0,2.705,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,42 days 00:00:00,,,,,
2021-11-06 01:00:00,2021-11-06 01:00:00,353.0,1.99278,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 23:00:00,,,,,
2021-11-06 02:00:00,2021-11-06 02:00:00,243.0,1.28389,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 22:00:00,,,,,
2021-11-06 03:00:00,2021-11-06 03:00:00,238.0,1.30278,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 21:00:00,,,,,
2021-11-06 04:00:00,2021-11-06 04:00:00,195.0,1.17889,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 20:00:00,,,,,
2021-11-06 05:00:00,2021-11-06 05:00:00,161.0,0.88111,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 19:00:00,,,,,
2021-11-06 06:00:00,2021-11-06 06:00:00,161.0,0.61334,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 18:00:00,,,,,
2021-11-06 07:00:00,2021-11-06 07:00:00,204.0,1.57278,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 17:00:00,,,,,
2021-11-06 08:00:00,2021-11-06 08:00:00,278.0,1.72111,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 16:00:00,,,,,
2021-11-06 09:00:00,2021-11-06 09:00:00,298.0,2.26,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 15:00:00,,,,,
2021-11-06 10:00:00,2021-11-06 10:00:00,598.0,4.73278,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 14:00:00,,,,,
2021-11-06 11:00:00,2021-11-06 11:00:00,724.0,5.34167,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 13:00:00,,,,,
2021-11-06 12:00:00,2021-11-06 12:00:00,752.0,5.21945,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 12:00:00,,,,,
2021-11-06 13:00:00,2021-11-06 13:00:00,753.0,4.21944,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 11:00:00,,,,,
2021-11-06 14:00:00,2021-11-06 14:00:00,850.0,5.44889,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 10:00:00,,,,,
2021-11-06 15:00:00,2021-11-06 15:00:00,779.0,5.86445,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 09:00:00,,,,,
2021-11-06 16:00:00,2021-11-06 16:00:00,885.0,5.14945,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 08:00:00,,,,,
2021-11-06 17:00:00,2021-11-06 17:00:00,721.0,5.03556,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 07:00:00,,,,,
2021-11-06 18:00:00,2021-11-06 18:00:00,779.0,5.605,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 06:00:00,,,,,
2021-11-06 19:00:00,2021-11-06 19:00:00,824.0,7.09222,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 05:00:00,,,,,
2021-11-06 20:00:00,2021-11-06 20:00:00,923.0,6.255,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 04:00:00,,,,,
2021-11-06 21:00:00,2021-11-06 21:00:00,693.0,6.13167,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 03:00:00,,,,,
2021-11-06 22:00:00,2021-11-06 22:00:00,463.0,2.52667,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 02:00:00,,,,,
2021-11-06 23:00:00,2021-11-06 23:00:00,449.0,2.71,convention.csv,0,0,0,0,0,1,0,2021-11-06,False,True,41 days 01:00:00,,,,,
2021-11-07 00:00:00,2021-11-07 00:00:00,376.0,2.155,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,41 days 00:00:00,,,,,
2021-11-07 01:00:00,2021-11-07 01:00:00,374.0,3.18444,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 23:00:00,,,,,
2021-11-07 02:00:00,2021-11-07 02:00:00,274.0,1.50167,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 22:00:00,,,,,
2021-11-07 03:00:00,2021-11-07 03:00:00,268.0,1.49778,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 21:00:00,,,,,
2021-11-07 04:00:00,2021-11-07 04:00:00,188.0,0.99889,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 20:00:00,,,,,
2021-11-07 05:00:00,2021-11-07 05:00:00,149.0,0.88722,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 19:00:00,,,,,
2021-11-07 06:00:00,2021-11-07 06:00:00,126.0,0.74222,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 18:00:00,,,,,
2021-11-07 07:00:00,2021-11-07 07:00:00,144.0,0.74611,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 17:00:00,,,,,
2021-11-07 08:00:00,2021-11-07 08:00:00,149.0,1.00945,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 16:00:00,,,,,
2021-11-07 09:00:00,2021-11-07 09:00:00,189.0,1.63,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 15:00:00,,,,,
2021-11-07 10:00:00,2021-11-07 10:00:00,252.0,1.66556,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 14:00:00,,,,,
2021-11-07 11:00:00,2021-11-07 11:00:00,363.0,2.44556,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 13:00:00,,,,,
2021-11-07 12:00:00,2021-11-07 12:00:00,557.0,3.62722,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 12:00:00,,,,,
2021-11-07 13:00:00,2021-11-07 13:00:00,679.0,5.18222,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 11:00:00,,,,,
2021-11-07 14:00:00,2021-11-07 14:00:00,678.0,4.50945,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 10:00:00,,,,,
2021-11-07 15:00:00,2021-11-07 15:00:00,619.0,3.58222,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 09:00:00,,,,,
2021-11-07 16:00:00,2021-11-07 16:00:00,773.0,4.89834,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 08:00:00,,,,,
2021-11-07 17:00:00,2021-11-07 17:00:00,744.0,5.43611,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 07:00:00,,,,,
2021-11-07 18:00:00,2021-11-07 18:00:00,773.0,4.78167,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 06:00:00,,,,,
2021-11-07 19:00:00,2021-11-07 19:00:00,701.0,4.92056,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 05:00:00,,,,,
2021-11-07 20:00:00,2021-11-07 20:00:00,764.0,4.95167,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 04:00:00,,,,,
2021-11-07 21:00:00,2021-11-07 21:00:00,561.0,3.42,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 03:00:00,,,,,
2021-11-07 22:00:00,2021-11-07 22:00:00,486.0,2.68889,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 02:00:00,,,,,
2021-11-07 23:00:00,2021-11-07 23:00:00,332.0,1.90222,convention.csv,0,0,0,0,0,0,1,2021-11-07,False,True,40 days 01:00:00,,,,,
2021-11-08 00:00:00,2021-11-08 00:00:00,283.0,1.77444,convention.csv,1,0,0,0,0,0,0,2021-11-08,False,True,40 days 00:00:00,,,,,
2021-11-08 01:00:00,2021-11-08 01:00:00,181.0,1.11722,convention.csv,1,0,0,0,0,0,0,2021-11-08,False,True,39 days 23:00:00,,,,,
2021-11-08 02:00:00,2021-11-08 02:00:00,94.0,0.55334,convention.csv,1,0,0,0,0,0,0,2021-11-08,False,True,39 days 22:00:00,,,,,
2021-11-08 03:00:00,2021-11-08 03:00:00,58.0,0.34056,convention.csv,1,0,0,0,0,0,0,2021-11-08,False,True,39 days 21:00:00,,,,,
