
date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,chanceofrain,chanceofremdry,chanceofwindy,chanceofovercast,chanceofsunshine,chanceoffrost,chanceofhightemp,chanceoffog,chanceofsnow,chanceofthunder
2022-12-10,500,0,33,3,5,347,NNW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,90,10,6,1009,30,39,0,33,-1,30,-1,30,5,8,-1,30,0,83,0,33,74,53,0,0,0,0
2022-12-10,600,1,33,2,4,341,NNW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,89,10,6,1010,30,32,1,33,-1,30,-0,31,4,6,-0,31,0,85,0,43,70,53,0,0,0,0
2022-12-10,700,0,33,2,3,333,NNW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,89,10,6,1010,30,30,0,33,-1,30,-0,32,3,5,-0,32,0,83,0,42,83,40,0,0,0,0
2022-12-10,800,0,32,2,3,322,NW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,91,10,6,1011,30,34,0,32,-1,30,-1,31,3,5,-1,31,0,91,0,47,85,40,0,0,0,0
2022-12-10,900,0,32,2,4,320,NW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,91,10,6,1011,30,40,0,32,-1,30,-1,31,4,6,-1,31,0,81,0,49,83,33,0,0,0,0
2022-12-10,1000,1,34,2,4,317,NW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,89,10,6,1012,30,43,1,34,-1,31,0,32,4,6,0,32,0,94,0,41,77,19,0,0,0,0
2022-12-10,1100,2,35,3,4,327,NNW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,83,10,6,1012,30,25,2,35,-1,31,1,33,4,6,1,33,0,94,0,48,80,14,0,0,0,0
2022-12-10,1200,2,36,3,5,319,NW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,77,10,6,1012,30,5,2,36,-1,30,1,34,4,6,1,34,0,87,0,0,90,1,0,0,0,0
2022-12-10,1300,3,38,3,5,312,NW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,69,10,6,1012,30,8,3,38,-2,29,2,36,4,7,2,36,0,91,0,0,87,0,0,0,0,0
2022-12-10,1400,4,39,3,5,305,NW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,63,10,6,1012,30,6,4,39,-3,27,3,37,5,8,3,37,0,88,0,0,92,0,0,0,0,0
2022-12-10,1500,4,39,3,5,297,WNW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,60,10,6,1012,30,6,4,39,-3,26,3,37,5,8,3,37,0,84,0,0,85,0,0,0,0,0
2022-12-10,1600,3,38,3,4,279,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,63,10,6,1012,30,5,3,38,-3,26,2,36,4,7,2,36,0,94,0,0,89,0,0,0,0,0
2022-12-10,1700,2,36,2,4,264,W,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,67,10,6,1013,30,5,2,36,-4,26,1,35,4,7,1,35,0,90,0,0,94,12,0,0,0,0
2022-12-10,1800,2,35,3,4,246,WSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,69,10,6,1013,30,6,2,35,-3,26,1,33,5,9,1,33,0,80,0,0,87,14,0,0,0,0
2022-12-10,1900,1,34,3,5,239,WSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,72,10,6,1013,30,8,1,34,-3,26,-0,32,6,10,-0,32,0,89,0,0,94,14,0,0,0,0
2022-12-10,2000,2,35,3,5,227,SW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,73,10,6,1013,30,9,2,35,-3,28,0,32,6,10,0,32,0,81,0,0,89,11,0,0,0,0
2022-12-10,2100,1,35,3,5,220,SW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,75,10,6,1013,30,6,1,35,-3,28,-0,32,6,10,-0,32,0,94,0,0,91,11,0,0,0,0
2022-12-10,2200,1,34,3,5,228,SW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,76,10,6,1013,30,8,1,34,-3,27,-1,31,6,10,-1,31,0,80,0,0,88,13,0,0,0,0
2022-12-10,2300,1,34,4,6,223,SW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77,10,6,1013,30,9,1,34,-3,27,-1,30,7,11,-1,30,0,91,0,0,92,19,0,0,0,0
2022-12-11,0,1,33,4,6,222,SW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,77,10,6,1013,30,20,1,33,-3,27,-1,30,7,11,-1,30,0,93,0,0,85,19,0,0,0,0
2022-12-11,100,0,33,4,6,218,SW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,78,10,6,1013,30,30,0,33,-3,27,-2,29,6,10,-2,29,0,80,0,49,72,19,0,0,0,0
2022-12-11,200,0,32,4,6,208,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,78,10,6,1013,30,42,0,32,-3,26,-2,29,7,11,-2,29,0,93,0,37,71,19,0,0,0,0
2022-12-11,300,0,32,4,6,213,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,79,10,6,1013,30,17,0,32,-3,26,-2,28,6,10,-2,28,0,94,0,0,89,53,0,0,0,0
2022-12-11,400,-0,32,4,6,203,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,80,10,6,1012,30,12,-0,32,-3,26,-2,28,7,11,-2,28,0,91,0,0,91,82,0,0,0,0
2022-12-11,500,-0,32,4,7,207,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,80,10,6,1012,30,14,-0,32,-3,26,-3,27,7,12,-3,27,0,87,0,0,86,82,0,0,0,0
2022-12-11,600,-0,31,4,7,197,SSW,113,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,80,10,6,1012,30,21,-0,31,-4,26,-3,27,7,12,-3,27,0,82,0,0,87,82,0,0,0,0
2022-12-11,700,-0,31,5,9,209,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,78,10,6,1012,30,30,-0,31,-4,25,-3,26,9,14,-3,26,0,93,0,42,83,81,0,0,0,0
2022-12-11,800,-1,31,5,8,203,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75,10,6,1012,30,57,-1,31,-4,24,-3,26,8,13,-3,26,0,84,0,33,86,81,0,0,0,0
2022-12-11,900,-0,31,4,7,208,SSW,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,73,10,6,1012,30,74,-0,31,-5,24,-3,27,7,11,-3,27,0,81,0,91,6,81,0,0,0,0
2022-12-11,1000,0,33,4,6,198,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,69,10,6,1012,30,29,0,33,-5,24,-2,29,6,9,-2,29,0,94,0,39,89,16,0,0,0,0
2022-12-11,1100,1,34,6,10,204,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,65,10,6,1012,30,32,1,34,-5,23,-2,28,8,13,-2,28,0,94,0,35,80,15,0,0,0,0
2022-12-11,1200,2,35,6,10,205,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,61,10,6,1011,30,45,2,35,-5,23,-1,30,8,13,-1,30,0,82,0,44,89,10,0,0,0,0
2022-12-11,1300,2,36,6,10,201,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,58,10,6,1011,30,51,2,36,-5,23,-0,31,8,12,-0,31,0,84,0,41,85,0,0,0,0,0
2022-12-11,1400,3,37,6,9,197,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,56,10,6,1010,30,46,3,37,-5,23,0,32,8,12,0,32,0,85,0,47,71,0,0,0,0,0
2022-12-11,1500,3,37,5,9,195,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,54,10,6,1010,30,45,3,37,-5,23,1,33,7,12,1,33,0,81,0,41,89,0,0,0,0,0
2022-12-11,1600,3,37,5,8,192,SSW,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,56,10,6,1010,30,80,3,37,-5,23,1,33,7,11,1,33,0,88,0,86,19,0,0,0,0,0
2022-12-11,1700,2,36,4,7,194,SSW,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,59,10,6,1011,30,46,2,36,-5,23,0,32,7,12,0,32,0,87,0,48,75,0,0,0,0,0
2022-12-11,1800,2,35,4,7,187,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,62,10,6,1011,30,98,2,35,-5,23,-1,31,7,11,-1,31,0,90,0,91,11,10,0,0,0,0
2022-12-11,1900,1,35,4,7,182,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,10,6,1011,30,48,1,35,-5,24,-1,31,7,11,-1,31,0,89,0,39,81,10,0,1,0,0
2022-12-11,2000,1,35,5,8,179,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,66,10,6,1011,30,44,1,35,-4,24,-1,30,7,12,-1,30,0,80,0,48,75,10,0,0,0,0
2022-12-11,2100,1,34,5,8,183,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,69,10,6,1011,30,30,1,34,-4,25,-2,29,8,13,-2,29,0,93,0,32,78,15,0,0,0,0
2022-12-11,2200,1,33,5,8,189,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,10,6,1011,30,27,1,33,-4,25,-2,28,8,13,-2,28,0,86,0,32,83,16,0,0,0,0
2022-12-11,2300,0,32,4,7,189,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,73,10,6,1011,30,60,0,32,-4,25,-2,28,7,12,-2,28,0,93,0,41,88,23,0,0,0,0
2022-12-12,0,0,33,5,8,184,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1011,30,51,0,33,-4,25,-2,28,8,12,-2,28,0,87,0,47,81,25,0,0,0,0
2022-12-12,100,0,32,5,8,187,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,75,10,6,1011,30,47,0,32,-4,25,-3,28,7,12,-3,28,0,87,0,40,84,45,0,0,0,0
2022-12-12,200,-0,32,5,8,189,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76,10,6,1011,30,50,-0,32,-4,25,-3,27,7,12,-3,27,0,89,0,34,81,75,0,0,0,0
2022-12-12,300,-0,31,5,8,181,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,75,10,6,1012,30,100,-0,31,-4,25,-3,26,8,12,-3,26,0,93,0,87,9,68,0,0,0,0
2022-12-12,400,-0,31,5,8,185,S,116,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1012,30,54,-0,31,-4,24,-3,26,8,13,-3,26,0,81,0,40,81,68,0,0,0,0
2022-12-12,500,-1,31,5,8,190,S,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,73,10,6,1012,30,86,-1,31,-5,23,-3,26,8,12,-3,26,0,90,0,83,13,57,0,0,0,0
2022-12-12,600,-0,31,5,8,185,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,70,10,6,1012,30,95,-0,31,-5,23,-3,26,7,12,-3,26,0,81,0,87,9,57,0,0,0,0
2022-12-12,700,-0,31,6,9,184,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,69,10,6,1012,30,100,-0,31,-5,22,-4,26,8,13,-4,26,0,86,0,83,14,58,0,0,0,0
2022-12-12,800,-0,31,6,10,193,SSW,119,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,68,10,6,1012,30,73,-0,31,-6,22,-4,25,9,14,-4,25,0,87,0,87,16,68,0,0,0,0
2022-12-12,900,-1,31,6,10,192,SSW,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,80,10,6,1013,30,95,-1,31,-4,25,-4,24,9,14,-4,24,0,89,0,90,11,68,0,0,0,0
2022-12-12,1000,-0,31,7,11,183,S,332,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0020_cloudy_with_heavy_snow.png,Moderate snow,0.2,0.0,85,5,3,1013,30,100,-0,31,-3,28,-4,25,9,14,-4,25,0,0,0,84,0,68,0,0,51,0
2022-12-12,1100,0,33,7,12,182,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,77,10,6,1013,30,100,0,33,-3,26,-3,26,10,15,-3,26,0,89,0,92,6,18,0,0,0,0
2022-12-12,1200,1,34,8,12,185,S,326,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0011_light_snow_showers.png,Light snow,0.0,0.0,64,10,6,1013,30,100,1,34,-5,23,-3,28,10,16,-3,28,0,94,0,80,15,11,0,0,0,0
2022-12-12,1300,2,35,7,11,187,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,56,10,6,1013,30,100,2,35,-6,21,-2,29,9,15,-2,29,0,83,0,83,15,10,0,0,0,0
2022-12-12,1400,2,36,6,10,180,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,54,10,6,1012,30,92,2,36,-6,20,-1,30,8,13,-1,30,0,80,0,83,19,10,0,0,0,0
2022-12-12,1500,2,36,7,11,180,S,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,53,10,6,1012,30,100,2,36,-6,21,-1,31,9,15,-1,31,0,82,0,85,19,0,0,0,0,0
2022-12-12,1600,2,36,6,9,165,SSE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,55,10,6,1011,30,97,2,36,-6,21,-0,31,8,13,-0,31,0,91,0,89,17,1,0,0,0,0
2022-12-12,1700,2,35,5,8,145,SE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,57,10,6,1011,30,96,2,35,-6,21,-1,31,8,12,-1,31,0,90,0,93,6,11,0,0,0,0
2022-12-12,1800,1,35,6,9,132,SE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,58,10,6,1011,30,96,1,35,-6,22,-1,29,9,14,-1,29,0,91,0,81,14,13,0,0,0,0
2022-12-12,1900,1,34,6,9,132,SE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,60,10,6,1011,30,99,1,34,-6,21,-2,29,9,14,-2,29,0,81,0,89,19,19,0,0,0,0
2022-12-12,2000,1,34,6,9,117,ESE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,60,10,6,1011,30,100,1,34,-6,21,-2,28,9,14,-2,28,0,94,0,80,19,17,0,0,0,0
2022-12-12,2100,1,33,6,9,120,ESE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,60,10,6,1012,30,100,1,33,-6,21,-2,28,9,14,-2,28,0,94,0,88,7,17,0,0,0,0
2022-12-12,2200,1,33,6,9,105,ESE,122,https://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,60,10,6,1012,30,92,1,33,-6,20,-3,28,9,14,-3,28,0,88,0,92,11,32,0,0,0,0
